country,Region,lat,long,displayName,layerName,layerTitle,year,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR
India,Asia,9.16,92.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.00044781589531339705,526,1,Car Nicobar,2004,2004,pfcrt 76T,5,5,5,"Tyagi RK, Das MK, Singh SS, Sharma YD",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23292346,Coinfections Pf + P. knowlesi,23292346,Discordance in drug resistance-associated mutation patterns in marker genes of Plasmodium falciparum and Plasmodium knowlesi during coinfections.,Amodiaquine,pfcrt 76T,100,NA,0.0447815895313397
India,Asia,24.08,73.69,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0019946719985455275,19426658,5,Rishabdev,2003,2004,pfcrt 76T,41,40,40,Valecha N,2009,http://www.ncbi.nlm.nih.gov/pubmed/19426658,Clincal data CQ.,19426658,Low efficacy of chloroquine: time to switchover to artemisinin-based combination therapy for falciparum malaria in India.,Amodiaquine,pfcrt 76T,98,NA,0.19946719985455277
India,Asia,15.49,73.82,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0010204672580584884,19426658,3,Panaji,2003,2004,pfcrt 76T,33,33,33,Valecha N,2009,http://www.ncbi.nlm.nih.gov/pubmed/19426658,Clincal data CQ.,19426658,Low efficacy of chloroquine: time to switchover to artemisinin-based combination therapy for falciparum malaria in India.,Amodiaquine,pfcrt 76T,100,NA,0.10204672580584884
India,Asia,15.3,74.12,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.00358698982745409,16586369,5,Goa,2000,2004,pfcrt 76T,32,32,32,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfcrt 76T,100,NA,0.358698982745409
India,Asia,15.3,74.12,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.00358698982745409,22236376,5,Goa,2004,2004,pfcrt 76T,26,26,26,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment genotypes after CQ treatment.,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfcrt 76T,100,NA,0.358698982745409
India,Asia,22.97,78.66,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0005423236289061606,16586369,2,Madhya Pradesh,2000,2004,pfcrt 76T,39,30,30,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfcrt 76T,77,NA,0.05423236289061606
India,Asia,28.57,77.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2004,0.0003267121792305261,16586369,1,Uttar Pradesh,2000,2004,pfcrt 76T,66,53,53,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfcrt 76T,80,NA,0.03267121792305261
India,Asia,21.58,83.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.00012631512072402984,18577328,0,Sundergarh,2005,2005,pfcrt 76T,42,23,40,Sahu PK,2008,http://www.ncbi.nlm.nih.gov/pubmed/18577328,NA,18577328,"Association of msp-1, msp-2 and pfcrt genes with the severe complications of Plasmodium falciparum malaria in children.",Amodiaquine,pfcrt 76T,95,NA,0.01263151207240298
India,Asia,21.58,83.53,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.00012631512072402984,17428514,0,Sundergarh,2004,2005,pfcrt 76T,138,23,105,Pati SS,2007,http://www.ncbi.nlm.nih.gov/pubmed/17428514,Clinical CQ data available.,17428514,"Pfcrt haplotypes and in-vivo chloroquine response in Sundergarh district, Orissa, India.",Amodiaquine,pfcrt 76T,76,NA,0.01263151207240298
India,Asia,9.16,92.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.0012824500445276499,19220141,3,Car Nicobar,2005,2005,pfcrt 76T,58,58,58,Lumb V,2009,http://www.ncbi.nlm.nih.gov/pubmed/19220141,"Oct 2005_x000d_
Allele frequency presented, s",19220141,"Emergence of an unusual sulfadoxine-pyrimethamine resistance pattern and a novel K540N mutation in dihydropteroate synthetase in Plasmodium falciparum isolates obtained from Car Nicobar Island, India, after the 2004 Tsunami.",Amodiaquine,pfcrt 76T,100,NA,0.128245004452765
India,Asia,9.16,92.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.0012824500445276499,19220141,2,Car Nicobar,2005,2005,pfcrt 76T,16,16,16,Lumb V,2009,http://www.ncbi.nlm.nih.gov/pubmed/19220141,"jan-feb 2005_x000d_
Allele frequency presente",19220141,"Emergence of an unusual sulfadoxine-pyrimethamine resistance pattern and a novel K540N mutation in dihydropteroate synthetase in Plasmodium falciparum isolates obtained from Car Nicobar Island, India, after the 2004 Tsunami.",Amodiaquine,pfcrt 76T,100,NA,0.128245004452765
India,Asia,11.64,92.72,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.024813272058963776,526,2,Port Blair,2005,2005,pfcrt 76T,7,7,7,"Tyagi RK, Das MK, Singh SS, Sharma YD",2013,http://www.ncbi.nlm.nih.gov/pubmed/?term=23292346,Coinfections Pf + P. knowlesi,23292346,Discordance in drug resistance-associated mutation patterns in marker genes of Plasmodium falciparum and Plasmodium knowlesi during coinfections.,Amodiaquine,pfcrt 76T,100,NA,2.4813272058963776
India,Asia,22.85,81.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.0006206664838828146,19912592,0,Bajag PHC of Dindori district,2005,2005,pfcrt 76T,70,47,47,Bharti PK,2010,http://www.ncbi.nlm.nih.gov/pubmed/19912592,"Clinical data CQ data available._x000d_
Micro",19912592,Therapeutic efficacy of chloroquine and sequence variation in pfcrt gene among patients with falciparum malaria in central India.,Amodiaquine,pfcrt 76T,67,NA,0.06206664838828146
India,Asia,22.95,73.55,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.006455628667026758,22236376,6,Gujarat,2005,2005,pfcrt 76T,33,33,33,Mallick PK,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3283508&tool=pmcentrez&rendertype=abstract,Post-treatment (CQ) genotypes available,22236376,"Mutant pfcrt ""SVMNT"" haplotype and wild type pfmdr1 ""N86"" are endemic in Plasmodium vivax dominated areas of India under high chloroquine exposure.",Amodiaquine,pfcrt 76T,100,NA,0.6455628667026758
India,Asia,28.67,77.45,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0.00008967961184680462,17852923,0,Ghaziabad district,2004,2005,pfcrt 76T,27,7,13,Biswas S,2008,http://www.ncbi.nlm.nih.gov/pubmed/17852923,NA,17852923,A longitudinal investigation of Plasmodium falciparum malaria in children in northern India.,Amodiaquine,pfcrt 76T,48,NA,0.00896796118468046
India,Asia,28.64,77.22,NA,NA,NA,2003,NA,16516311,2,"Nicobar, Andaman",2001,2003,pfcrt 76T,43,43,43,Vinayak S,2006,http://www.ncbi.nlm.nih.gov/pubmed/16516311,NA,16516311,Wide variation in microsatellite sequences within each Pfcrt mutant haplotype.,Amodiaquine,pfcrt 76T,100,NA,NA
India,Asia,28.64,77.22,NA,NA,NA,2004,NA,16586369,6,"Nicobar, Andaman",2000,2004,pfcrt 76T,43,43,43,Mittra P,2006,http://www.ncbi.nlm.nih.gov/pubmed/16586369,NA,16586369,Progressive increase in point mutations associated with chloroquine resistance in Plasmodium falciparum isolates from India.,Amodiaquine,pfcrt 76T,100,NA,NA
Indonesia,SEA,-7.74,110.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,2.732807047323149e-7,14740877,0,Purworejo,2000,2000,pfcrt 76T,111,110,111,SYAFRUDDIN D,2003,http://www.ncbi.nlm.nih.gov/pubmed/14740877,NA,14740877,Frequency distribution of antimalarial drug-resistant alleles among isolates of Plasmodium falciparum in Purworejo district,Amodiaquine,pfcrt 76T,100,NA,2.732807047323149e-5
Indonesia,SEA,-8.36,114.65,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,3.2091158619351745e-9,15741554,4,Kutai,2002,2002,pfcrt 76T,19,19,19,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfcrt 76T,100,NA,3.2091158619351745e-7
Indonesia,SEA,-8.5,116.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0013325171312317252,15238686,0,Batulayar,2002,2002,pfcrt 76T,48,47,47,Huaman MC,2004,http://www.ncbi.nlm.nih.gov/pubmed/15238686,NA,15238686,Short report: polymorphisms in the chloroquine resistance transporter gene in Plasmodium falciparum isolates from Lombok,Amodiaquine,pfcrt 76T,98,NA,0.13325171312317252
Indonesia,SEA,-6.16,106.81,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,15741554,2,Hanura,2002,2002,pfcrt 76T,28,28,28,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfcrt 76T,100,NA,0
Indonesia,SEA,-7.84,110.11,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.000001755371158651542,15741554,3,Kokap,2002,2002,pfcrt 76T,21,21,21,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfcrt 76T,100,NA,1.755371158651542e-4
Indonesia,SEA,1.13,97.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.0002590895164757967,15741554,1,Nias,2002,2002,pfcrt 76T,20,20,20,SYAFRUDDIN D,2005,http://www.ncbi.nlm.nih.gov/pubmed/15741554,NA,15741554,Molecular epidemiology of Plasmodium falciparum resistance to antimalarial drugs in Indonesia.,Amodiaquine,pfcrt 76T,100,NA,0.02590895164757967
Indonesia,SEA,1.13,97.52,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,9.667624339959602e-11,17760967,0,Nias archipelago,2005,2005,pfcrt 76T,76,75,75,Syafruddin D,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2014775&tool=pmcentrez&rendertype=abstract,NA,17760967,"Malaria prevalence in Nias District, North Sumatra Province, Indonesia.",Amodiaquine,pfcrt 76T,100,NA,9.667624339959602e-9
Iran,Asia,29.51,60.86,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.002240912988781929,12803866,0,"Sistan-Baluchestan, Kerman, Hormozgan",2000,2001,pfcrt 76T,50,49,49,Jafari,2003,http://www.ncbi.nlm.nih.gov/pubmed/12803866,NA,12803866,Molecular survey of Plasmodium falciparum resistance in south-eastern Iran.,Amodiaquine,pfcrt 76T,98,NA,0.2240912988781929
Iran,Asia,35.7,51.42,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0.000011624526450759731,24657918,6,NA,2001,2002,pfcrt 76T,50,49,49,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfcrt 76T,98,I,0.00116245264507597
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2002,0,16490179,0,Chabahar City,2001,2002,pfcrt 76T,88,87,87,Ursing J,2006,http://www.ncbi.nlm.nih.gov/pubmed/16490179,NA,16490179,Quinoline resistance associated polymorphisms in the pfcrt,Amodiaquine,pfcrt 76T,99,NA,0
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0,17999755,1,Chabahar,2003,2005,pfcrt 76T,152,149,149,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfcrt 76T,98,NA,0
Iran,Asia,25.29,60.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0,18385361,0,Chabahar district,2002,2005,pfcrt 76T,175,171,171,Zakeri S,2008,http://www.ncbi.nlm.nih.gov/pubmed/18385361,Clinical CQ data available.,18385361,Association of pfcrt but not pfmdr1 alleles with chloroquine resistance in Iranian isolates of Plasmodium falciparum.,Amodiaquine,pfcrt 76T,98,NA,0
Iran,Asia,26.63,61.26,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2005,0,17999755,2,Sarbaz,2003,2005,pfcrt 76T,54,53,53,Zakeri S,2007,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2214731&tool=pmcentrez&rendertype=abstract,NA,17999755,Prevalence of mutations associated with antimalarial drugs in Plasmodium falciparum isolates prior to the introduction of sulphadoxine-pyrimethamine as first-line treatment in Iran.,Amodiaquine,pfcrt 76T,98,NA,0
Kenya,East Africa,0.47,35.26,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.12118285149335861,18411325,8,"Kabobo, Kanyawegi",1996,2000,pfcrt 76T,39,35,37,Mehlotra RK,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2415780&tool=pmcentrez&rendertype=abstract,NA,18411325,Discordant patterns of genetic variation at two chloroquine resistance loci in worldwide populations of the malaria parasite Plasmodium falciparum.,Amodiaquine,pfcrt 76T,95,NA,12.11828514933586
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2000,0.36862555146217346,19450282,7,Kilifi,2000,2000,pfcrt 76T,27,22,22,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfcrt 76T,94,E,36.862555146217346
Kenya,East Africa,-0.18,34.38,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.6526237726211548,22096496,2,Asembo,2001,2001,pfcrt 76T,242,198,198,"Monica Shah, Simon Kariuki, Jodi Vanden Eng, Anna J. Blackstock, Kimberly Garner, Wangeci Gatei, John E. Gimnig, Kim Lindblade, Dianne Terlouw, Feiko ter Kuile, William A. Hawley, Penelope Phillips-Howard, Bernard Nahlen, Edward Walker, Mary J. Hamel, Laurence Slutsker, Ya Ping Shi",2011,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3214025&tool=pmcentrez&rendertype=abstract,Post ITN intervention prevalence,22096496,Effect of transmission reduction by insecticide-treated bednets (ITNs) on antimalarial drug resistance in western Kenya.,Amodiaquine,pfcrt 76T,82,I,65.26237726211548
Kenya,East Africa,-3.63,39.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",2001,0.37206536531448364,19450282,8,Kilifi,2001,2001,pfcrt 76T,36,32,32,Mwai L,2009,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2694831&tool=pmcentrez&rendertype=abstract,Mixed infections excluded.,19450282,Chloroquine resistance before and after its withdrawal in Kenya.,Amodiaquine,pfcrt 76T,94,E,37.20653653144837
