country,year,CQ,data type,Region,lat,long,displayName,layerName,layerTitle,value,study Id,site number,site,study start,study end,marker type,tested,present,Mixed present,author,publication year,publication URL,title,notes,pubmed Id,drug,marker group,percentage,included or excluded,PR,Prev_DR,CQ_use
Chad,2016,NA,NA,Central Africa,12.13,15.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.1380646526813507,721,24,D'Djamena,2012,2016,pfmdr1 86Y,6,1,1,"Yang C, Zhou R, Liu Y, Li S, Qian D, Zhao Y, Zhang H, Xu B",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30259821,NA,30259821,Molecular investigation of the Pfmdr1 gene of Plasmodium falciparum isolates in Henan Province imported from Africa.,Amodiaquine,pfmdr1 86Y,17,NA,13.80646526813507,16.666666666666664,NA
Chad,2016,NA,NA,Central Africa,8.47,16.7,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.1604759842157364,607,1,Komé,2016,2016,pfmdr1 86Y,179,6,9,"Suttipat Srisutham, Nguyen Than Thuy-Nhien, Ranitha Vongpromek, Teeradet Khomvarn, Mayfong Mayxay, Olivo Miotto, Francois Nosten, Frank Smithuis, Rob van der Pluijm, Lorenz von Seidlein, Carol H Sibley, Philippe J. Guérin, Nicholas P. J. Day, Arjen Dondorp, Mehul Dhorda, Mallika Imwong",2016,NA,NA,NA,Antimalarial Drug Resistance Marker Prevalence Survey - 2016,Amodiaquine,pfmdr1 86Y,5,NA,16.04759842157364,3.35195530726257,NA
Chad,1999,NA,NA,Central Africa,12.13,15.06,NA,NA,NA,NA,11356518,20,NA,1995,1999,pfmdr1 86Y,1,1,1,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,100,NA,NA,100,NA
China,2001,NA,NA,Asia,20.02,110.35,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,15827277,4,Hainan,2001,2001,pfmdr1 86Y,54,0,0,Wang X,2005,http://www.ncbi.nlm.nih.gov/pubmed/?term=15827277,In vitro data available.,15827277,Decreased prevalence of the Plasmodium falciparum chloroquine resistance transporter 76T marker associated with cessation of chloroquine use against P. falciparum malaria in Hainan,Amodiaquine,pfmdr1 86Y,10,NA,0,0,NA
China,2007,NA,NA,Asia,25.05,102.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,19772548,1,Yunnan,2006,2007,pfmdr1 86Y,60,8,8,Zhang GQ,2009,http://www.ncbi.nlm.nih.gov/pubmed/19772548,Mixed infections were excluded from the analy,19772548,Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in China.,Amodiaquine,pfmdr1 86Y,13,E,0,13.333333333333334,NA
China,2007,NA,NA,Asia,20.02,110.35,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,19772548,2,Hainan,2006,2007,pfmdr1 86Y,23,3,3,Zhang GQ,2009,http://www.ncbi.nlm.nih.gov/pubmed/19772548,Mixed infections were excluded from the analy,19772548,Molecular assessment of Plasmodium falciparum resistance to antimalarial drugs in China.,Amodiaquine,pfmdr1 86Y,13,E,0,13.043478260869565,NA
China,2010,NA,NA,Asia,25.05,102.71,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,22839209,0,Yunnan,2009,2010,pfmdr1 86Y,108,6,6,Huang F,2012,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=3459721&tool=pmcentrez&rendertype=abstract,Nearly alf of patients infected in Myanmar,22839209,"Molecular epidemiology of drug resistance markers of Plasmodium falciparum in Yunnan Province, China.",Amodiaquine,pfmdr1 86Y,6,NA,0,5.555555555555555,NA
China,2012,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,1,Henan,2012,2012,pfmdr1 86Y,12,1,1,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,8.333333333333332,NA
China,2013,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,2,Henan,2013,2013,pfmdr1 86Y,38,8,8,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,21.052631578947366,NA
China,2014,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,3,Henan,2014,2014,pfmdr1 86Y,23,3,3,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,13.043478260869565,NA
China,2014,NA,NA,Asia,24.71,97.93,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",1.1210708095177324e-7,25691632,0,Yingjiang,2013,2014,pfmdr1 86Y,3,3,3,Feng J,2015,http://www.ncbi.nlm.nih.gov/pubmed/25691632,NA,25691632,"Amplification of pfmdr1, pfcrt, pvmdr1 and K13-propeller polymorphism associated with Plasmodium falciparum and Plasmodium vivax at the China-Myanmar border",Amodiaquine,pfmdr1 86Y,100,NA,1.1210708095177324e-5,100,NA
China,2015,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,4,Henan,2015,2015,pfmdr1 86Y,28,3,3,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,10.714285714285714,NA
China,2016,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,5,Henan,2016,2016,pfmdr1 86Y,41,3,3,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,7.317073170731707,NA
China,2017,NA,NA,Asia,33.9,113.5,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,772,6,Henan,2017,2017,pfmdr1 86Y,18,1,1,"Ruimin Zhou, Chengyun Yang, Suhua Li, Yuling Zhao, Ying Liu,a Dan Qian, Hao Wang, Deling Lu, Hongwei Zhang, Fang Huangb",2019,https://www.ncbi.nlm.nih.gov/pubmed/?term=31358591,NA,31358591,"Molecular Surveillance of Drug Resistance of Plasmodium falciparum Isolates Imported from Angola in Henan Province, China.",Amodiaquine,pfmdr1 86Y,21,I,0,5.555555555555555,NA
China,1998,NA,NA,Asia,20.02,110.35,NA,NA,NA,NA,15827277,3,Hainan,1997,1998,pfmdr1 86Y,8,0,0,Wang X,2005,http://www.ncbi.nlm.nih.gov/pubmed/?term=15827277,In vitro data available.,15827277,Decreased prevalence of the Plasmodium falciparum chloroquine resistance transporter 76T marker associated with cessation of chloroquine use against P. falciparum malaria in Hainan,Amodiaquine,pfmdr1 86Y,10,NA,NA,0,NA
Colombia,2001,NA,NA,South America,4.6,-74.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,18165517,0,NA,1999,2001,pfmdr1 86Y,15,1,1,Echeverry DF,2007,http://www.ncbi.nlm.nih.gov/pubmed/18165517,In vitro AQ DAQ data available,18165517,Short report: polymorphisms in the pfcrt and pfmdr1 genes of Plasmodium falciparum and in vitro susceptibility to amodiaquine and desethylamodiaquine.,Amodiaquine,pfmdr1 86Y,7,NA,0,6.666666666666667,NA
Colombia,2001,NA,NA,South America,4.6,-74.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,24657918,2,NA,1999,2001,pfmdr1 86Y,50,0,0,Jovel IT,2014,http://www.ncbi.nlm.nih.gov/pubmed/24657918,NA,24657918,Single nucleotide polymorphisms in Plasmodium falciparum V type H(+) pyrophosphatase gene (pfvp2) and their associations with pfcrt and pfmdr1 polymorphisms.,Amodiaquine,pfmdr1 86Y,0,I,0,0,NA
Colombia,2004,NA,NA,South America,4,-73.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00032797406311146915,17713631,1,Baja Cauca,2002,2004,pfmdr1 86Y,68,0,0,Montoya P,2007,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000200007&lng=en&nrm=iso&tl,Article in Spanish.,17713631,[Polymorphisms of the pfmdr1 gene in field samples of Plasmodium falciparum and their association with therapeutic response to antimalarial drugs and severe malaria in Colombia].,Amodiaquine,pfmdr1 86Y,0,NA,0.03279740631114691,0,NA
Colombia,2004,NA,NA,South America,1.81,-78.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.07411354780197144,17713631,3,Tumaco,2002,2004,pfmdr1 86Y,89,0,0,Montoya P,2007,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000200007&lng=en&nrm=iso&tl,Article in Spanish.,17713631,[Polymorphisms of the pfmdr1 gene in field samples of Plasmodium falciparum and their association with therapeutic response to antimalarial drugs and severe malaria in Colombia].,Amodiaquine,pfmdr1 86Y,0,NA,7.4113547801971444,0,NA
Colombia,2004,NA,NA,South America,8.1,-76.73,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.007365812547504902,17713631,2,Turbo,2002,2004,pfmdr1 86Y,73,4,4,Montoya P,2007,http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-41572007000200007&lng=en&nrm=iso&tl,Article in Spanish.,17713631,[Polymorphisms of the pfmdr1 gene in field samples of Plasmodium falciparum and their association with therapeutic response to antimalarial drugs and severe malaria in Colombia].,Amodiaquine,pfmdr1 86Y,5,NA,0.7365812547504902,5.47945205479452,NA
Colombia,2012,NA,NA,South America,1.81,-78.76,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0423220694065094,595,5,Tumaco,2011,2012,pfmdr1 86Y,5,0,0,"Obaldia N, Baro NK, Calzada JE, Santamaria AM, Daniels R, Wong W, Chang HH, Hamilton EJ, Arevalo-Herrera M, Herrera S, Wirth DF, Hartl DL, Marti M, Volkman SK",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=25336725,NA,25336725,Clonal outbreak of Plasmodium falciparum infection in eastern Panama.,Amodiaquine,pfmdr1 86Y,0,NA,4.23220694065094,0,NA
Colombia,2012,NA,NA,South America,1.29,-77.36,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,590,1,"Narino, Cordoba, Guaviare",2009,2012,pfmdr1 86Y,13,0,0,"Aponte S, Guerra ÁP, Álvarez-Larrotta C, Bernal SD, Restrepo C, González C, Yasnot MF, Knudson-Ospina A",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28460112,NA,28460112,"Baseline in vivo, ex vivo and molecular responses of Plasmodium falciparum to artemether and lumefantrine in three endemic zones for malaria in Colombia.",Amodiaquine,pfmdr1 86Y,0,NA,0,0,NA
Colombia,2012,NA,NA,South America,8.17,-76.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.0001610882463864982,595,6,Tierralta,2011,2012,pfmdr1 86Y,9,0,0,"Obaldia N, Baro NK, Calzada JE, Santamaria AM, Daniels R, Wong W, Chang HH, Hamilton EJ, Arevalo-Herrera M, Herrera S, Wirth DF, Hartl DL, Marti M, Volkman SK",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=25336725,NA,25336725,Clonal outbreak of Plasmodium falciparum infection in eastern Panama.,Amodiaquine,pfmdr1 86Y,0,NA,0.01610882463864982,0,NA
Colombia,2012,NA,NA,South America,3.88,-77.02,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.020713601261377335,595,4,Buenaventura,2011,2012,pfmdr1 86Y,4,0,0,"Obaldia N, Baro NK, Calzada JE, Santamaria AM, Daniels R, Wong W, Chang HH, Hamilton EJ, Arevalo-Herrera M, Herrera S, Wirth DF, Hartl DL, Marti M, Volkman SK",2015,http://www.ncbi.nlm.nih.gov/pubmed/?term=25336725,NA,25336725,Clonal outbreak of Plasmodium falciparum infection in eastern Panama.,Amodiaquine,pfmdr1 86Y,0,NA,2.0713601261377335,0,NA
Colombia,1998,NA,NA,South America,7.59,-74.81,NA,NA,NA,NA,18411325,6,El Bagre,1998,1998,pfmdr1 86Y,40,0,0,Mehlotra RK,2008,http://www.pubmedcentral.nih.gov/articlerender.fcgi?artid=2415780&tool=pmcentrez&rendertype=abstract,NA,18411325,Discordant patterns of genetic variation at two chloroquine resistance loci in worldwide populations of the malaria parasite Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,0,NA,NA,0,NA
Comoros,2001,NA,NA,East Africa,-11.72,43.25,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.1464851200580597,15638145,0,Moroni,2001,2001,pfmdr1 86Y,30,30,30,Randrianarivelojosia M,2004,http://www.ncbi.nlm.nih.gov/pubmed/15638145,NA,15638145,Plasmodium falciparum resistant to chloroquine and to pyrimethamine in Comoros,Amodiaquine,pfmdr1 86Y,100,NA,14.64851200580597,100,NA
Comoros,2014,NA,NA,East Africa,-11.92,43.46,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.003447271417826414,507,2,"Mitsoudje, Mitasoumiouli",2013,2014,pfmdr1 86Y,87,35,35,"Huang B, Wang Q, Deng C, Wang J, Yang T, Huang S, Su XZ, Liu Y, Pan L, Li G, Li D, Zhang H, Bacar A, Abdallah KS, Attoumane R, Mliva AM, Zheng S, Xu Q, Lu F, Guan Y, Song J",2016,http://www.ncbi.nlm.nih.gov/pubmed/?term=27527604,Unclear how mixed genotyped infections were analyzed,27527604,Prevalence of crt and mdr-1 mutations in Plasmodium falciparum isolates from Grande Comore island after withdrawal of chloroquine.,Amodiaquine,pfmdr1 86Y,40,NA,0.3447271417826414,40.229885057471265,NA
Comoros,1999,NA,NA,East Africa,-11.72,43.25,NA,NA,NA,NA,11356518,15,NA,1995,1999,pfmdr1 86Y,4,4,4,Durand R,2001,http://www.ncbi.nlm.nih.gov/pubmed/11356518,Travellers. In vitro data available.,11356518,Analysis of pfcrt point mutations and chloroquine susceptibility in isolates of Plasmodium falciparum.,Amodiaquine,pfmdr1 86Y,100,NA,NA,100,NA
Congo,2010,NA,NA,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.047463733702898026,480,1,Brazzaville,2010,2010,pfmdr1 86Y,41,30,30,"Koukouikila-Koussounda F, Jeyaraj S, Nguetse CN, Nkonganyi CN, Kokou KC, Etoka-Beka MK, Ntoumi F, Velavan TP",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28420403,NA,28420403,Molecular surveillance of Plasmodium falciparum drug resistance in the Republic of Congo: four and nine years after the introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,73,NA,4.7463733702898026,73.17073170731707,NA
Congo,2010,NA,NA,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.047463733702898026,712,4,Brazzaville,2010,2010,pfmdr1 86Y,36,3,3,"Voumbo-Matoumona DF, Akiana J, Madamet M, Kouna LC, Lekana-Douki JB, Pradines B.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30121345,asymptomatic,30121345,High prevalence of Plasmodium falciparum antimalarial drug resistance markers in isolates from asymptomatic patients from the Republic of the Congo between 2010 and 2015.,Amodiaquine,pfmdr1 86Y,29,NA,4.7463733702898026,8.333333333333332,NA
Congo,2013,NA,NA,Central Africa,1.61,16.05,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.14354893565177917,712,6,"Lopola, Ouesso, Thanry",2013,2013,pfmdr1 86Y,17,2,2,"Voumbo-Matoumona DF, Akiana J, Madamet M, Kouna LC, Lekana-Douki JB, Pradines B.",2018,https://www.ncbi.nlm.nih.gov/pubmed/?term=30121345,asymptomatic,30121345,High prevalence of Plasmodium falciparum antimalarial drug resistance markers in isolates from asymptomatic patients from the Republic of the Congo between 2010 and 2015.,Amodiaquine,pfmdr1 86Y,12,NA,14.354893565177916,11.76470588235294,NA
Congo,2015,NA,NA,Central Africa,-4.27,15.28,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.10977500677108765,480,2,Brazzaville,2015,2015,pfmdr1 86Y,26,7,7,"Koukouikila-Koussounda F, Jeyaraj S, Nguetse CN, Nkonganyi CN, Kokou KC, Etoka-Beka MK, Ntoumi F, Velavan TP",2017,http://www.ncbi.nlm.nih.gov/pubmed/?term=28420403,NA,28420403,Molecular surveillance of Plasmodium falciparum drug resistance in the Republic of Congo: four and nine years after the introduction of artemisinin-based combination therapy.,Amodiaquine,pfmdr1 86Y,73,NA,10.977500677108765,26.923076923076923,NA
