country,year,ACT,data type,Region,lat,long,displayName,layerName,layerTitle,value,continent,val,tested,prev,title,pubMedId,sid,mutation,site,estLoc,present,authors,PR,Prev_DR,ACT_use
Cambodia,2013,NA,NA,SEA,14.24,104.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.009064677,Asia,associated with slow clearance,107,65.42% [56.02 - 73.76],Lancet Infect Dis 2015 Jun;15(6):683-91,25877962,JTCPJ,C580Y,Anlong Veng District,0,70,Dihydroartemisinin-piperaquine failure associated with a triple mutant including kelch13 C580Y in Cambodia: an observational cohort study.,0.906467717,65.42056075,NA
Cambodia,2013,NA,NA,SEA,14.17,103.64,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.00111294,Asia,associated with slow clearance,59,84.75% [73.48 - 91.76],A Worldwide Map of Plasmodium falciparum K13-Propeller Polymorphisms.,27332904,1029,C580Y,Oddar Meanchey,0,50,"Ménard D, Khim N, Beghain J, Adegnika AA, Shafiul-Alam M, Amodu O, Rahim-Awab G, Barnadas C, Berry A, Boum Y, Bustos MD, Cao J, Chen JH, Collet L, Cui L, Thakur GD, Dieye A, Djallé D, Dorkenoo MA, Eboumbou-Moukoko CE, Espino FE, Fandeur T, Ferreira-da-Cruz MF, Fola AA, Fuehrer HP, Hassan AM, Herrera S, Hongvanthong B, Houzé S, Ibrahim ML, Jahirul-Karim M, Jiang L, Kano S, Ali-Khan W, Khanthavong M, Kremsner PG, Lacerda M, Leang R, Leelawong M, Li M, Lin K, Mazarati JB, Ménard S, Morlais I, Muhindo-Mavoko H, Musset L, Na-Bangchang K, Nambozi M, Niaré K, Noedl H, Ouédraogo JB, Pillai DR, Pradines B, Quang-Phuc B, Ramharter M, Randrianarivelojosia M, Sattabongkot J, Sheikh-Omar A, Silué KD, Sirima SB, Sutherland C, Syafruddin D, Tahar R, Tang LH, Touré OA, Tshibangu-wa-Tshibangu P, Vigan-Womas I, Warsame M, Wini L, Zakeri S, Kim S, Eam R, Berne L, Khean C, Chy S, Ken M, Loch K, Canier L, Duru V, Legrand E, Barale JC, Stokes B, Straimer J, Witkowski B, Fidock DA, Rogier C, Ringwald P, Ariey F, Mercereau-Puijalon O,",0.111293967,84.74576271,NA
Cambodia,2015,NA,NA,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",6.11e-4,Asia,associated with slow clearance,14,100.0% [78.47 - 100.0],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,497,C580Y,Pailine,0,14,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.061092369,100,NA
Cambodia,2015,NA,NA,SEA,12.91,102.67,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",6.11e-4,Asia,associated with slow clearance,14,100.0% [78.47 - 100.0],The spread of artemisinin-resistant Plasmodium falciparum in the Greater Mekong subregion: a molecular epidemiology observational study.,28161569,497,C580Y,Pailine,0,14,"Imwong M, Suwannasin K, Kunasol C, Sutawong K, Mayxay M, Rekol H, Smithuis FM, Hlaing TM, Tun KM, van der Pluijm RW, Tripura R, Miotto O, Menard D, Dhorda M, Day NPJ, White NJ, Dondorp AM",0.061092369,100,NA
Cambodia,2016,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005356042,Asia,associated with slow clearance,29,100.0% [88.3 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,937,C580Y,Pursat,0,29,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0.535604218,100,NA
Cambodia,2016,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005356042,Asia,associated with slow clearance,29,100.0% [88.3 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,937,C580Y,Pursat,0,29,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0.535604218,100,NA
Cambodia,2016,NA,NA,SEA,12.79,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005287812,Asia,associated with slow clearance,31,100.0% [88.97 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,936,C580Y,Mondulkiri,0,31,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0.528781209,100,NA
Cambodia,2016,NA,NA,SEA,12.79,107.1,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.005287812,Asia,associated with slow clearance,31,100.0% [88.97 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,936,C580Y,Mondulkiri,0,31,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0.528781209,100,NA
Cambodia,2016,NA,NA,SEA,13.37,103.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,3,100.0% [43.85 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,938,C580Y,Siem Reap,0,3,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0,100,NA
Cambodia,2016,NA,NA,SEA,13.37,103.85,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,3,100.0% [43.85 - 100.0],Clinical and in vitro resistance of Plasmodium falciparum to artesunate-amodiaquine in Cambodia.,32459308,938,C580Y,Siem Reap,0,3,"Mairet-Khedim M, Leang R, Marmai C, Khim N, Kim S, Ke S, Kauy C, Kloeung N, Eam R, Chy S, Izac B, Bouth DM, Bustos MD, Ringwald P, Ariey F, Witkowski B",0,100,NA
Cambodia,2017,NA,NA,SEA,13.08,107.04,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010711893,Asia,associated with slow clearance,57,75.44% [62.9 - 84.77],Efficacy and Safety of Pyronaridine-Artesunate plus Single-Dose Primaquine for Treatment of Uncomplicated Plasmodium falciparum Malaria in Eastern Cambodia.,30602520,897,C580Y,Koh Gnek,1,43,"Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B",1.071189344,75.43859649,NA
Cambodia,2017,NA,NA,SEA,13.08,107.04,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.010711893,Asia,associated with slow clearance,57,75.44% [62.9 - 84.77],Efficacy and Safety of Pyronaridine-Artesunate plus Single-Dose Primaquine for Treatment of Uncomplicated Plasmodium falciparum Malaria in Eastern Cambodia.,30602520,897,C580Y,Koh Gnek,1,43,"Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B",1.071189344,75.43859649,NA
Cambodia,2017,NA,NA,SEA,14.26,106.8,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.007814087,Asia,associated with slow clearance,53,64.15% [50.69 - 75.7],Efficacy and Safety of Pyronaridine-Artesunate plus Single-Dose Primaquine for Treatment of Uncomplicated Plasmodium falciparum Malaria in Eastern Cambodia.,30602520,898,C580Y,Veun Sai,0,34,"Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B",0.781408697,64.1509434,NA
Cambodia,2017,NA,NA,SEA,14.26,106.8,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.007814087,Asia,associated with slow clearance,53,64.15% [50.69 - 75.7],Efficacy and Safety of Pyronaridine-Artesunate plus Single-Dose Primaquine for Treatment of Uncomplicated Plasmodium falciparum Malaria in Eastern Cambodia.,30602520,898,C580Y,Veun Sai,0,34,"Leang R, Mairet-Khedim M, Chea H, Huy R, Khim N, Mey Bouth D, Dorina Bustos M, Ringwald P, Witkowski B",0.781408697,64.1509434,NA
Cambodia,2018,NA,NA,SEA,12.49,106.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004766507,Asia,associated with slow clearance,48,87.5% [75.3 - 94.14],Atovaquone-Proguanil in Combination With Artesunate to Treat Multidrug-Resistant P. falciparum Malaria in Cambodia: An Open-Label Randomized Trial.,31660398,657,C580Y,Kratie,0,42,"Wojnarski M, Lon C, Vanachayangkul P, Gosi P, Sok S, Rachmat A, Harrison D, Berjohn CM, Spring M, Chaoratanakawee S, Ittiverakul M, Buathong N, Chann S, Wongarunkochakorn S, Waltmann A, Kuntawunginn W, Fukuda MM, Burkly H, Heang V, Heng TK, Kong N, Boonchan T, Chum B, Smith P, Vaughn A, Prom S, Lin J, Lek D, Saunders D",0.476650707,87.5,NA
Cambodia,2018,NA,NA,SEA,12.49,106.03,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.004766507,Asia,associated with slow clearance,48,87.5% [75.3 - 94.14],Atovaquone-Proguanil in Combination With Artesunate to Treat Multidrug-Resistant P. falciparum Malaria in Cambodia: An Open-Label Randomized Trial.,31660398,657,C580Y,Kratie,0,42,"Wojnarski M, Lon C, Vanachayangkul P, Gosi P, Sok S, Rachmat A, Harrison D, Berjohn CM, Spring M, Chaoratanakawee S, Ittiverakul M, Buathong N, Chann S, Wongarunkochakorn S, Waltmann A, Kuntawunginn W, Fukuda MM, Burkly H, Heang V, Heng TK, Kong N, Boonchan T, Chum B, Smith P, Vaughn A, Prom S, Lin J, Lek D, Saunders D",0.476650707,87.5,NA
Cambodia,2018,NA,NA,SEA,14.23,104.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.009335835,Asia,associated with slow clearance,157,98.73% [95.47 - 99.65],Atovaquone-Proguanil in Combination With Artesunate to Treat Multidrug-Resistant P. falciparum Malaria in Cambodia: An Open-Label Randomized Trial.,31660398,656,C580Y,Anlong Veng,0,155,"Wojnarski M, Lon C, Vanachayangkul P, Gosi P, Sok S, Rachmat A, Harrison D, Berjohn CM, Spring M, Chaoratanakawee S, Ittiverakul M, Buathong N, Chann S, Wongarunkochakorn S, Waltmann A, Kuntawunginn W, Fukuda MM, Burkly H, Heang V, Heng TK, Kong N, Boonchan T, Chum B, Smith P, Vaughn A, Prom S, Lin J, Lek D, Saunders D",0.933583453,98.72611465,NA
Cambodia,2018,NA,NA,SEA,14.23,104.08,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.009335835,Asia,associated with slow clearance,157,98.73% [95.47 - 99.65],Atovaquone-Proguanil in Combination With Artesunate to Treat Multidrug-Resistant P. falciparum Malaria in Cambodia: An Open-Label Randomized Trial.,31660398,656,C580Y,Anlong Veng,0,155,"Wojnarski M, Lon C, Vanachayangkul P, Gosi P, Sok S, Rachmat A, Harrison D, Berjohn CM, Spring M, Chaoratanakawee S, Ittiverakul M, Buathong N, Chann S, Wongarunkochakorn S, Waltmann A, Kuntawunginn W, Fukuda MM, Burkly H, Heang V, Heng TK, Kong N, Boonchan T, Chum B, Smith P, Vaughn A, Prom S, Lin J, Lek D, Saunders D",0.933583453,98.72611465,NA
Cambodia,2019,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001070141,Asia,associated with slow clearance,74,54.05% [42.78 - 64.93],"Triple therapy with artemether-lumefantrine plus amodiaquine versus artemether-lumefantrine alone for artemisinin-resistant, uncomplicated falciparum malaria: an open-label, randomised, multicentre trial.",35276064,1179,C580Y,"Pursat, Pailin",1,40,"Peto TJ, Tripura R, Callery JJ, Lek D, Nghia HDT, Nguon C, Thuong NTH, van der Pluijm RW, Dung NTP, Sokha M, Van Luong V, Long LT, Sovann Y, Duanguppama J, Waithira N, Hoglund RM, Chotsiri P, Chau NH, Ruecker A, Amaratunga C, Dhorda M, Miotto O, Maude RJ, Rekol H, Chotivanich K, Tarning J, von Seidlein L, Imwong M, Mukaka M, Day NPJ, Hien TT, White NJ, Dondorp AM",0.107014074,54.05405405,NA
Cambodia,2019,NA,NA,SEA,12.53,103.92,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001070141,Asia,associated with slow clearance,74,54.05% [42.78 - 64.93],"Triple therapy with artemether-lumefantrine plus amodiaquine versus artemether-lumefantrine alone for artemisinin-resistant, uncomplicated falciparum malaria: an open-label, randomised, multicentre trial.",35276064,1179,C580Y,"Pursat, Pailin",1,40,"Peto TJ, Tripura R, Callery JJ, Lek D, Nghia HDT, Nguon C, Thuong NTH, van der Pluijm RW, Dung NTP, Sokha M, Van Luong V, Long LT, Sovann Y, Duanguppama J, Waithira N, Hoglund RM, Chotsiri P, Chau NH, Ruecker A, Amaratunga C, Dhorda M, Miotto O, Maude RJ, Rekol H, Chotivanich K, Tarning J, von Seidlein L, Imwong M, Mukaka M, Day NPJ, Hien TT, White NJ, Dondorp AM",0.107014074,54.05405405,NA
Cambodia,2019,NA,NA,SEA,13.58,105.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001929026,Asia,associated with slow clearance,181,34.81% [28.25 - 42.0],"Triple therapy with artemether-lumefantrine plus amodiaquine versus artemether-lumefantrine alone for artemisinin-resistant, uncomplicated falciparum malaria: an open-label, randomised, multicentre trial.",35276064,1180,C580Y,Stung Treng,0,63,"Peto TJ, Tripura R, Callery JJ, Lek D, Nghia HDT, Nguon C, Thuong NTH, van der Pluijm RW, Dung NTP, Sokha M, Van Luong V, Long LT, Sovann Y, Duanguppama J, Waithira N, Hoglund RM, Chotsiri P, Chau NH, Ruecker A, Amaratunga C, Dhorda M, Miotto O, Maude RJ, Rekol H, Chotivanich K, Tarning J, von Seidlein L, Imwong M, Mukaka M, Day NPJ, Hien TT, White NJ, Dondorp AM",0.192902563,34.80662983,NA
Cambodia,2019,NA,NA,SEA,13.58,105.97,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.001929026,Asia,associated with slow clearance,181,34.81% [28.25 - 42.0],"Triple therapy with artemether-lumefantrine plus amodiaquine versus artemether-lumefantrine alone for artemisinin-resistant, uncomplicated falciparum malaria: an open-label, randomised, multicentre trial.",35276064,1180,C580Y,Stung Treng,0,63,"Peto TJ, Tripura R, Callery JJ, Lek D, Nghia HDT, Nguon C, Thuong NTH, van der Pluijm RW, Dung NTP, Sokha M, Van Luong V, Long LT, Sovann Y, Duanguppama J, Waithira N, Hoglund RM, Chotsiri P, Chau NH, Ruecker A, Amaratunga C, Dhorda M, Miotto O, Maude RJ, Rekol H, Chotivanich K, Tarning J, von Seidlein L, Imwong M, Mukaka M, Day NPJ, Hien TT, White NJ, Dondorp AM",0.192902563,34.80662983,NA
China,2009,NA,NA,Asia,24.71,97.93,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",6.54e-5,Asia,associated with slow clearance,96,1.04% [0.18 - 5.67],NA,25910630,HXYBR,C580Y,Yingjiang,0,1,A Single Mutation in K13 Predominates in Southern China and Is Associated With Delayed Clearance of Plasmodium falciparum Following Artemisinin Treatment.,0.006540796,1.041666667,NA
China,2009,NA,NA,Asia,24.71,97.93,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",6.54e-5,Asia,associated with slow clearance,96,1.04% [0.18 - 5.67],NA,25910630,HXYBR,C580Y,Yingjiang,0,1,A Single Mutation in K13 Predominates in Southern China and Is Associated With Delayed Clearance of Plasmodium falciparum Following Artemisinin Treatment.,0.006540796,1.041666667,NA
China,2011,NA,NA,Asia,25.02,98.49,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,125,0.8% [0.14 - 4.39],NA,25910630,HXYBR,C580Y,Tenchchong,0,1,A Single Mutation in K13 Predominates in Southern China and Is Associated With Delayed Clearance of Plasmodium falciparum Following Artemisinin Treatment.,0,0.8,NA
China,2011,NA,NA,Asia,25.02,98.49,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0,Asia,associated with slow clearance,125,0.8% [0.14 - 4.39],NA,25910630,HXYBR,C580Y,Tenchchong,0,1,A Single Mutation in K13 Predominates in Southern China and Is Associated With Delayed Clearance of Plasmodium falciparum Following Artemisinin Treatment.,0,0.8,NA
Guyana,2010,NA,NA,South America,6.81,-58.16,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.040822592,Americas,associated with slow clearance,98,5.1% [2.2 - 11.39],Independent Emergence of the Plasmodium falciparum Kelch Propeller Domain Mutant Allele C580Y in Guyana.,26690347,10,C580Y,Georgetown,0,5,"Chenet SM, Akinyi Okoth S, Huber CS, Chandrabose J, Lucchi NW, Talundzic E, Krishnalall K, Ceron N, Musset L, Macedo de Oliveira A, Venkatesan M, Rahman R, Barnwell JW, Udhayakumar V",4.082259163,5.102040816,NA
Guyana,2010,NA,NA,South America,6.81,-58.16,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.040822592,Americas,associated with slow clearance,98,5.1% [2.2 - 11.39],Independent Emergence of the Plasmodium falciparum Kelch Propeller Domain Mutant Allele C580Y in Guyana.,26690347,10,C580Y,Georgetown,0,5,"Chenet SM, Akinyi Okoth S, Huber CS, Chandrabose J, Lucchi NW, Talundzic E, Krishnalall K, Ceron N, Musset L, Macedo de Oliveira A, Venkatesan M, Rahman R, Barnwell JW, Udhayakumar V",4.082259163,5.102040816,NA
Guyana,2016,NA,NA,South America,5.03,-59.39,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.016478136,Americas,associated with slow clearance,150,0.67% [0.12 - 3.68],Local emergence in Amazonia of Plasmodium falciparum k13 C580Y mutants associated with in vitro artemisinin resistance.,32394893,999,C580Y,Potaro-Suparuni,0,1,"Mathieu LC, Cox H, Early AM, Mok S, Lazrek Y, Paquet JC, Ade MP, Lucchi NW, Grant Q, Udhayakumar V, Alexandre JS, Demar M, Ringwald P, Neafsey DE, Fidock DA, Musset L",1.647813618,0.666666667,NA
Guyana,2016,NA,NA,South America,5.03,-59.39,Global Pf Parasite Rate,Malaria:202206_Global_Pf_Parasite_Rate,"Proportion of Children 2 to 10 years of age showing, on a given year, detectable Plasmodium falciparum parasite",0.016478136,Americas,associated with slow clearance,150,0.67% [0.12 - 3.68],Local emergence in Amazonia of Plasmodium falciparum k13 C580Y mutants associated with in vitro artemisinin resistance.,32394893,999,C580Y,Potaro-Suparuni,0,1,"Mathieu LC, Cox H, Early AM, Mok S, Lazrek Y, Paquet JC, Ade MP, Lucchi NW, Grant Q, Udhayakumar V, Alexandre JS, Demar M, Ringwald P, Neafsey DE, Fidock DA, Musset L",1.647813618,0.666666667,NA
